,Date,Open,High,Low,Close,Adj Close,Volume,MA_50,MA_100,MA_200,Close_diff,RSI,SO(%K),RSI_CAT,SO(%K)_CAT,EMA_50,EMA_200,SO_%D
772,2019-12-24,12269.25,12283.700195,12202.099609,12214.549805,12214.549805,470300.0,11903.490996059996,11495.18001952,11534.836528329995,-54.70019499999944,40.714302665105315,69.81500012822487,Balanced,Balanced,11896.85800817529,11534.556138461388,83.68395034764039
773,2019-12-26,12211.849609,12221.549805,12118.849609,12126.549805,12126.549805,520300.0,11919.920996059995,11503.924013659998,11541.068779309995,-85.29980400000022,37.79751252422399,44.293269495854354,Balanced,Balanced,11912.238400332153,11540.72422262522,67.13723238010145
774,2019-12-27,12172.900391,12258.450195,12157.900391,12245.799805,12245.799805,383800.0,11938.013984339994,11513.539013659998,11548.121279309995,72.89941400000134,38.85035151639423,71.11209219649609,Balanced,Balanced,11932.700557194898,11548.081028321836,61.74012060685843
775,2019-12-30,12274.900391,12286.450195,12213.799805,12255.849609,12255.849609,411100.0,11954.564980419993,11524.2055078,11555.367275399996,-19.050781999998435,45.64810200296356,71.00878459522959,Balanced,Balanced,11950.478126483524,11555.163352242234,62.13804876252667
776,2019-12-31,12247.099609,12247.099609,12151.799805,12168.450195,12168.450195,426900.0,11968.653984319993,11535.036005840002,11562.247026374998,-78.64941400000134,40.53164259863175,51.986175668101964,Balanced,Balanced,11962.952635893718,11561.467602958206,64.70235081994254
777,2020-01-01,12202.150391,12222.200195,12165.299805,12182.5,12182.5,304100.0,11980.576992139995,11545.681005839999,11568.842026375,-19.650390999999217,45.42483806966631,50.48915823265939,Balanced,Balanced,11977.040102581954,11568.418697754352,57.82803949866365
778,2020-01-02,12198.549805,12289.900391,12195.25,12282.200195,12282.200195,407700.0,11992.984003859998,11558.703007790002,11575.315776374999,83.65038999999888,48.021112431298256,70.39335411498993,Balanced,Balanced,11992.405353036465,11575.9401176051,57.622896005250425
779,2020-01-03,12261.099609,12265.599609,12191.349609,12226.650391,12226.650391,428800.0,12005.750019499998,11570.99601561,11581.184028329999,-34.449218000001565,51.03769369543334,59.30336396962383,Balanced,Balanced,12002.147391590977,11581.796717814053,60.06195877242438
780,2020-01-06,12170.599609,12179.099609,11974.200195,11993.049805,11993.049805,396500.0,12013.529023419998,11582.300517570002,11585.858276379999,-177.54980400000022,44.17970968971655,12.667228283317487,Balanced,OverSold,12005.251971872547,11585.282195262038,47.45464878931042
781,2020-01-07,12079.099609,12152.150391,12005.349609,12052.950195,12052.950195,447800.0,12022.936035140001,11593.347519520003,11590.946025399999,-26.149414000001343,46.618984641038985,24.625771553849486,Balanced,Balanced,12015.074951717253,11590.505957162288,32.19878793559693
782,2020-01-08,11939.099609,12044.950195,11929.599609,12025.349609,12025.349609,446000.0,12031.765019500002,11605.046015610002,11595.23252442,86.25,46.901207393484974,19.115577012995413,Balanced,OverSold,12023.030685095295,11595.268449117411,18.80285895005413
783,2020-01-09,12153.150391,12224.049805,12132.549805,12215.900391,12215.900391,477500.0,12040.34603514,11616.880517570002,11599.8060254,62.75,49.64255906207927,47.14295344827567,Balanced,Balanced,12038.986014460786,11601.408324087462,30.29476733837352
784,2020-01-10,12271.0,12311.200195,12213.200195,12256.799805,12256.799805,660600.0,12048.600039059997,11628.35201171,11604.381523449998,-14.20019499999944,53.82268794563033,57.216700738916394,Balanced,Balanced,12048.834418271765,11606.343276938307,41.158410400062486
785,2020-01-13,12296.700195,12337.75,12285.799805,12329.549805,12329.549805,501000.0,12057.642031259998,11642.389013670001,11609.313022474998,32.84961000000112,55.80465490947198,75.95853750943527,Balanced,Balanced,12059.617676939997,11611.59712824154,60.10606389887578
786,2020-01-14,12333.099609,12374.25,12308.700195,12362.299805,12362.299805,616300.0,12067.076035179998,11655.718007810001,11613.990273455,29.200195999999778,55.93535272566169,85.92796038825448,Balanced,OverBought,12069.589394936076,11616.805428271267,73.03439954553538
787,2020-01-15,12349.400391,12355.150391,12278.75,12343.299805,12343.299805,684400.0,12075.116035179997,11668.673007809999,11618.395771504998,-6.100585999998657,58.388575494293114,89.31370159313732,Balanced,OverBought,12077.908339878823,11621.247084714154,83.7333998302757
788,2020-01-16,12347.099609,12389.049805,12315.799805,12355.5,12355.5,395700.0,12083.882031279996,11681.6890039,11622.51126955,8.400390999999217,56.61842604909163,90.80882352941177,Balanced,OverBought,12086.111484780782,11625.730141937784,88.68349517026786
789,2020-01-17,12328.400391,12385.450195,12321.400391,12352.349609,12352.349609,502100.0,12091.60802736,11695.04249999,11626.667768570001,23.949218000001565,53.08361266797859,90.42274620098048,Balanced,OverBought,12094.410171582742,11629.773342579352,90.18175710784318
790,2020-01-20,12430.5,12430.5,12216.900391,12224.549805,12224.549805,491600.0,12095.858027359996,11708.10099609,11630.506015640001,-205.95019499999944,43.04078266706927,74.76100551470594,Balanced,Balanced,12096.821430404705,11632.616843559355,85.33085841503274
791,2020-01-21,12195.299805,12230.049805,12162.299805,12169.849609,12169.849609,400.0,12101.092011719998,11722.385996089999,11634.584013685002,-25.450195999999778,45.49048620454743,84.44450373633268,Balanced,OverBought,12098.759658012546,11635.872618559006,83.20941848400636
792,2020-01-22,12218.349609,12225.049805,12087.900391,12106.900391,12106.900391,500.0,12104.96101564,11735.161503910002,11637.70226564,-111.44921800000157,41.42231160359797,74.87266756601075,Balanced,Balanced,12101.319791299606,11639.283679130922,78.02605893901647
793,2020-01-23,12123.75,12189.0,12094.099609,12180.349609,12180.349609,867700.0,12111.75900392,11746.38650391,11641.378764660003,56.59960900000078,39.28913485993435,86.04109672003547,Balanced,OverBought,12107.917431065882,11643.101741693334,81.78608934079296
794,2020-01-24,12174.549805,12272.150391,12149.650391,12248.25,12248.25,593200.0,12119.282011740002,11757.815507820002,11644.77001466,73.70019499999944,39.20521677065548,96.3657908020617,Balanced,OverBought,12117.111592001569,11647.41728441463,85.75985169603598
795,2020-01-27,12197.099609,12216.599609,12107.0,12119.0,12119.0,441200.0,12123.753007840001,11768.54451173,11647.019262705,-78.09960900000078,43.88613961908842,81.73349534224383,Balanced,OverBought,12119.270952456081,11649.488720981792,88.04679428811367
796,2020-01-28,12148.099609,12163.549805,12024.5,12055.799805,12055.799805,478500.0,12127.17900394,11779.619511730001,11648.732260755,-92.29980400000022,40.657255544191976,69.80380716269804,Balanced,Balanced,12121.08817635608,11651.086730787538,82.63436443566785
797,2020-01-29,12114.900391,12169.599609,12103.799805,12129.5,12129.5,514400.0,12130.967011760004,11790.682011730001,11651.16000978,14.599609000000783,35.518649118161434,81.46153767004144,Balanced,OverBought,12127.270023393334,11653.516019354453,77.66628005832776
798,2020-01-30,12147.75,12150.299805,12010.599609,12035.799805,12035.799805,538100.0,12131.701015680002,11803.061005869997,11653.349008805,-111.95019499999944,32.31609417151387,66.64025230172555,Balanced,Balanced,12127.234964436082,11654.987271423981,72.63519904482168
799,2020-01-31,12100.400391,12103.549805,11945.849609,11962.099609,11962.099609,771300.0,12131.575000040002,11814.235498049997,11654.829755875002,-138.30078199999843,28.595133108280677,54.98252163620435,OverSold,Balanced,12125.049980123924,11656.421154080572,67.69477053599046
800,2020-02-03,11627.450195,11749.849609,11614.5,11707.900391,11707.900391,669800.0,12127.445000040001,11822.835498049997,11655.346757829999,80.45019599999978,32.56606090155087,14.773863048238905,Balanced,OverSold,12114.960309489414,11655.357821896147,45.465545662056265
801,2020-02-04,11786.25,11986.150391,11783.400391,11979.650391,11979.650391,560400.0,12125.56300786,11833.17000001,11656.885258810002,193.40039099999922,43.42002323572329,42.35918044981515,Balanced,Balanced,12121.649133018824,11658.573659652586,37.371855044752806
802,2020-02-05,12005.849609,12098.150391,11953.349609,12089.150391,12089.150391,758000.0,12126.592011780001,11844.03100587,11659.409511740001,83.30078199999843,40.80248113262453,66.24895669407775,Balanced,Balanced,12124.135062100784,11661.186404403932,41.127333397377264
803,2020-02-06,12120.0,12160.599609,12084.650391,12137.950195,12137.950195,565100.0,12127.33701178,11855.05350587,11662.115761740002,17.95019499999944,41.23758063865421,82.08698813543886,Balanced,OverBought,12127.037430729806,11664.171110578409,63.56504175977725
804,2020-02-07,12151.150391,12154.700195,12073.950195,12098.349609,12098.349609,473500.0,12126.280996140002,11866.209003909999,11664.390258810003,-52.800781999998435,45.53522251104509,79.10555126760582,Balanced,Balanced,12126.200250886666,11666.456397036121,75.81383203237415
805,2020-02-10,12102.349609,12103.549805,11990.75,12031.5,12031.5,524700.0,12125.790000040002,11875.765,11666.096010765003,-70.84960900000078,50.04646487751263,79.91880588967082,Balanced,Balanced,12122.56409433059,11668.043092055674,80.37044843090517
806,2020-02-11,12108.400391,12172.299805,12099.0,12107.900391,12107.900391,480000.0,12126.984003960004,11886.809003909999,11667.699760765003,-0.5,50.97920024344011,88.53320817549208,Balanced,OverBought,12125.088446744316,11670.492074249927,82.51918844425624
807,2020-02-12,12151.0,12231.75,12144.299805,12201.200195,12201.200195,411700.0,12131.124003960003,11900.64500977,11669.941762715001,50.20019499999944,50.77923727951517,96.24106797719175,Balanced,OverBought,12129.894442824318,11673.008222797193,88.23102734745156
808,2020-02-13,12219.549805,12225.650391,12139.799805,12174.650391,12174.650391,501200.0,12133.753007880005,11913.98500977,11672.842763695,-44.89941400000134,53.333031094179915,94.0476853737877,Balanced,OverBought,12132.830921098826,11674.963739115847,92.94065384215718
809,2020-02-14,12190.150391,12246.700195,12091.200195,12113.450195,12113.450195,622800.0,12135.654003960004,11928.07151367,11675.530263695,-76.70019599999978,53.83607089050042,88.99169907606152,Balanced,OverBought,12132.956819139612,11677.226917240323,93.093484142347
810,2020-02-17,12131.799805,12159.599609,12037.0,12045.799805,12045.799805,0.0,12138.14000006,11935.78750977,11677.128510764998,-86.0,53.54303615595594,91.45774877642961,Balanced,OverBought,12132.130309883141,11679.214537737837,91.49904440875962
811,2020-02-18,12028.25,12030.75,11908.049805,11992.5,11992.5,676900.0,12139.240000060001,11939.710507820002,11678.882011739997,-35.75,55.71368800195092,91.41342000248548,Balanced,OverBought,12132.428627508629,11680.266535533507,90.62095595165886
812,2020-02-19,12090.599609,12134.700195,12042.099609,12125.900391,12125.900391,513600.0,12144.622011780004,11945.087509780002,11680.738261739998,35.300781999998435,56.86593070185433,98.59494432236767,Balanced,OverBought,12138.71687813608,11683.329955812236,93.82203770042759
813,2020-02-20,12119.0,12152.0,12071.450195,12080.849609,12080.849609,502600.0,12148.035996140003,11951.49400392,11682.401757829997,-38.15039099999922,59.95544964862906,97.30898672465965,Balanced,OverBought,12142.121133239612,11684.719469175421,95.7724503498376
814,2020-02-24,12012.549805,12012.549805,11813.400391,11829.400391,11829.400391,490800.0,12145.18800786,11954.076005879999,11682.925009784996,-183.14941400000134,58.03919131700339,94.70268279509804,Balanced,OverBought,12135.540482212944,11683.864430796863,96.86887128070845
815,2020-02-25,11877.5,11883.049805,11779.900391,11797.900391,11797.900391,461000.0,12139.412011779998,11956.931005879998,11683.353261739996,-79.59960900000078,58.18333227707124,97.44134652502447,Balanced,OverBought,12131.568885630197,11684.069043428926,96.48433868159405
816,2020-02-26,11738.549805,11783.25,11639.599609,11678.5,11678.5,567600.0,12131.903007879997,11958.971503929999,11683.754511739995,-60.04980500000056,47.340574260038835,96.75505676132313,Balanced,OverBought,12121.33703092588,11683.304970578403,96.29969536048189
817,2020-02-27,11661.25,11663.849609,11536.700195,11633.299805,11633.299805,608600.0,12121.269003979996,11961.70549807,11684.431508809996,-27.95019499999944,43.050965252214105,99.06196862446139,Balanced,OverBought,12112.349941100389,11683.25247485701,97.75279063693633
818,2020-02-28,11382.0,11384.799805,11175.049805,11201.75,11201.75,809900.0,12100.870996159998,11960.58299807,11683.643007834997,-180.25,51.77396646776486,93.57719208778002,Balanced,OverBought,12085.209435196468,11679.62870772731,96.46473915785485
819,2020-03-02,11387.349609,11433.0,11036.25,11132.75,11132.75,680800.0,12078.331992259995,11960.162998069998,11682.797758809995,-254.59960900000078,46.90088011233275,91.660765078296,Balanced,OverBought,12062.905466898821,11678.161485368977,94.76664193017912
820,2020-03-03,11217.549805,11342.25,11152.549805,11303.299805,11303.299805,696500.0,12058.961992259996,11961.931992209998,11682.919755879995,85.75,47.825358627359854,97.7350903276594,Balanced,OverBought,12047.93857315176,11679.02165976711,94.32434916457846
821,2020-03-04,11351.349609,11356.599609,11082.150391,11251.0,11251.0,797700.0,12038.726992259997,11961.308994159997,11683.433754904996,-100.34960900000078,45.600182397837294,96.42893967874281,Balanced,OverBought,12027.2772082498,11678.622046866263,95.2749316948994
822,2020-03-05,11306.049805,11389.5,11244.599609,11269.0,11269.0,1352500.0,12019.815996159996,11961.653496109997,11683.668505879998,-37.04980500000056,54.92490696244312,96.89304860136106,Balanced,OverBought,12008.541620014506,11679.310035950717,97.01902620258777
823,2020-03-06,10942.650391,11035.099609,10827.400391,10989.450195,10989.450195,1811000.0,11997.074003959997,11958.497500009998,11682.830756854997,46.79980400000022,45.245125088907976,98.70461349788759,Balanced,OverBought,11979.409494153722,11676.760860995619,97.34220059266381
824,2020-03-09,10742.049805,10751.549805,10294.450195,10451.450195,10451.450195,1565500.0,11961.187011759997,11949.600498049997,11678.802509784997,-290.5996100000011,41.0945443998061,90.73895177722623,Balanced,OverBought,11936.461305569408,11670.578213950967,95.44553795882496
825,2020-03-11,10334.299805,10545.099609,10334.0,10458.400391,10458.400391,1218500.0,11925.238027399997,11939.901503909996,11674.058759784997,124.10058599999866,44.697498244123686,97.1424116027156,Balanced,OverBought,11902.254203102742,11666.65920512047,95.52865895927647
826,2020-03-12,10039.950195,10040.75,9508.0,9590.150391,9590.150391,1343500.0,11873.672031319997,11921.163007819998,11662.868261739995,-449.7998040000002,37.94841976047824,78.50508110788476,Balanced,Balanced,11833.665963227448,11653.32335313042,88.79548149594218
827,2020-03-13,9107.599609,10159.400391,8555.150391,9955.200195,9955.200195,1388000.0,11829.126035219999,11904.851513679998,11654.098764669996,847.6005859999987,70.25569329136404,92.28938664773996,OverBought,OverBought,11798.437841660389,11645.87653968288,89.31229311944678
828,2020-03-16,9587.799805,9602.200195,9165.099609,9197.400391,9197.400391,897700.0,11767.430039139997,11880.2070215,11641.396264669995,-390.39941400000134,66.18057679114283,80.64177776182274,Balanced,OverBought,11725.921107995686,11629.654004732982,83.81208183914916
829,2020-03-17,9285.400391,9403.799805,8915.599609,8967.049805,8967.049805,935600.0,11702.238027419997,11853.994023459998,11627.946264669996,-318.35058599999866,64.73926828165645,76.92449582019194,Balanced,Balanced,11657.611206428624,11614.785852135965,83.28522007658488
830,2020-03-18,9088.450195,9127.549805,8407.049805,8468.799805,8468.799805,1516600.0,11631.753027419994,11822.641025419998,11611.069765649996,-619.6503899999989,59.55816934825331,59.0953751497894,Balanced,Balanced,11575.436528501565,11596.511971538952,72.22054957726802
831,2020-03-19,8063.299805,8575.450195,7832.549805,8263.450195,8263.450195,925700.0,11555.963027419997,11789.44953128,11592.763266624997,200.1503899999998,54.836417491168795,46.424167096665286,Balanced,Balanced,11499.66272026627,11577.760118180842,60.81467935554887
832,2020-03-20,8284.450195,8883.0,8178.200195,8745.450195,8745.450195,1071500.0,11490.365039139997,11761.065029320001,11576.846767599996,461.0,54.49684598522344,76.16623615443359,Balanced,Balanced,11445.74683791333,11564.431793275495,60.56192613362942
833,2020-03-23,7945.700195,8159.25,7583.600098,7610.25,7610.25,653500.0,11398.252031319997,11719.299033230001,11555.592519554993,-335.45019500000035,53.07756519368576,5.665384635425235,Balanced,OverSold,11338.203665056075,11537.378143046762,42.751929295508035
834,2020-03-24,7848.299805,8036.950195,7511.100098,7801.049805,7801.049805,738400.0,11309.137031319995,11678.868535189999,11534.868266624995,-47.25,54.99093546894308,16.567607046992798,Balanced,OverSold,11257.185277346663,11518.233885579322,32.79974261228387
835,2020-03-25,7735.149902,8376.75,7714.75,8317.849609,8317.849609,736900.0,11228.903027399998,11643.272529329997,11516.843515644998,582.6997070000007,61.04845040101986,37.477061301848735,Balanced,Balanced,11191.831642209407,11502.85813072823,19.903350994755588
836,2020-03-26,8451.0,8749.049805,8304.900391,8641.450195,8641.450195,865600.0,11154.4860352,11610.781035189999,11499.608017594997,190.45019499999944,56.70644911881747,43.86730654132205,Balanced,Balanced,11127.434288874509,11488.23263683261,32.63732496338786
837,2020-03-27,8949.099609,9038.900391,8522.900391,8660.25,8660.25,801500.0,11080.8250391,11577.97053714,11482.801015640001,-288.8496090000008,54.32662435715758,45.27547910115268,Balanced,Balanced,11056.67285734902,11471.355699011963,42.20661564810782
838,2020-03-30,8385.950195,8576.0,8244.0,8281.099609,8281.099609,593300.0,10999.33703128,11541.609531279995,11464.987763685,-104.85058599999866,60.26995893810634,16.875760239428562,Balanced,OverSold,10971.03188497843,11450.943290200797,35.339515293967764
839,2020-03-31,8529.349609,8678.299805,8358.0,8597.75,8597.75,712700.0,10924.245039099997,11507.926533229996,11448.623261730003,68.40039099999922,56.27881871153456,40.59400580983868,Balanced,Balanced,10905.157147700393,11436.458034693109,34.248415050139975
840,2020-04-01,8584.099609,8588.099609,8198.349609,8253.799805,8253.799805,506300.0,10844.830039099998,11470.344033229996,11430.278759780002,-330.2998040000002,59.37201756599926,14.83090738688283,Balanced,OverSold,10819.521696586271,11416.833973603336,24.100224478716687
841,2020-04-03,8356.549805,8356.549805,8055.799805,8083.799805,8083.799805,697000.0,10763.109043019998,11432.100527369994,11410.86976076,-272.7500000000009,60.89024776408458,2.0973000345086734,Balanced,OverSold,10736.554343645095,11396.980461722489,19.174071077076725
842,2020-04-07,8446.299805,8819.400391,8360.950195,8792.200195,8792.200195,814200.0,10696.8150391,11400.888027369994,11395.299760760001,345.9003899999989,55.024037743113404,41.329236570482195,Balanced,Balanced,10685.81849996039,11384.81334717035,19.419147997291233
843,2020-04-08,8688.900391,9131.700195,8653.900391,8748.75,8748.75,896500.0,10628.183046920001,11369.971025419996,11379.473261735002,59.84960900000078,52.22917242053301,10.026923982297815,Balanced,OverSold,10620.420331684314,11368.965932294728,17.817820195762895
844,2020-04-09,8973.049805,9128.349609,8904.549805,9111.900391,9111.900391,742100.0,10565.456054739998,11342.369033239998,11365.916264665,138.85058599999866,50.49588656608918,27.175201166347605,Balanced,Balanced,10568.720981981962,11356.910347598336,26.17712057304254
845,2020-04-13,9103.950195,9112.049805,8912.400391,8993.849609,8993.849609,644000.0,10502.95304692,11313.353027379997,11352.524760755003,-110.10058599999866,57.78756821095572,16.11294686050414,Balanced,OverSold,10503.82442941686,11342.3136113748,17.77169066971652
846,2020-04-15,9196.400391,9261.200195,8874.099609,8925.299805,8925.299805,879100.0,10440.34304692,11283.76102543,11338.693759780004,-271.10058599999866,58.20563009734652,9.689309917008606,Balanced,OverSold,10441.084292334903,11328.373268657939,17.65915264795345
847,2020-04-16,8851.25,9053.75,8821.900391,8992.799805,8992.799805,719400.0,10377.60904302,11254.28802739,11325.200507830006,141.54980500000056,53.504560683176145,16.014572257451583,Balanced,OverSold,10383.576645276078,11315.351531374234,13.938943011654777
848,2020-04-17,9323.450195,9324.0,9091.349609,9266.75,9266.75,684200.0,10322.22804692,11226.9645313,11312.375507830007,-56.70019499999944,57.756137235832874,36.47729523370084,Balanced,Balanced,10334.045943293726,11304.718413224733,20.72705913605368
849,2020-04-20,9390.200195,9390.849609,9230.799805,9261.849609,9261.849609,726400.0,10268.223046919999,11199.899023479999,11300.064257830005,-128.35058599999866,56.45104765285699,35.9770763870432,Balanced,Balanced,10280.644578766274,11291.97226505558,29.489647959398543
850,2020-04-21,9016.950195,9044.400391,8909.400391,8981.450195,8981.450195,655100.0,10213.694043,11170.569521519998,11286.473256850006,-35.5,51.33688837250344,7.35465187549228,Balanced,OverSold,10217.761366452547,11276.99347113518,26.603007832078774
851,2020-04-22,9026.75,9209.75,8946.25,9187.299805,9187.299805,734400.0,10157.84703128,11141.705019569998,11273.427504900006,160.54980500000056,50.526280865108845,25.56744323891756,Balanced,Balanced,10173.443288568627,11265.585958821648,22.966390500484348
852,2020-04-23,9232.349609,9343.599609,9170.150391,9313.900391,9313.900391,666700.0,10102.34203128,11114.467021530001,11260.759257830005,81.55078199999843,50.15886720231255,31.943003263248393,Balanced,Balanced,10124.751084602352,11253.929722672145,21.62169945921941
853,2020-04-24,9163.900391,9296.900391,9141.299805,9154.400391,9154.400391,659400.0,10042.671035200001,11085.00402349,11247.323510760003,-9.5,52.04753426472418,13.069488459472801,Balanced,OverSold,10065.167849308236,11239.800463135178,23.526644987212915
854,2020-04-27,9259.700195,9377.099609,9250.349609,9282.299805,9282.299805,512800.0,9986.350039120001,11056.315517629999,11234.790761740003,22.59961000000112,50.86256126187896,28.203729735480625,Balanced,Balanced,10012.852555584315,11227.771036075825,24.40540715273394
855,2020-04-28,9389.799805,9404.400391,9260.0,9380.900391,9380.900391,614500.0,9933.338046940002,11029.56402349,11222.367265650002,-8.899414000001343,58.46651566649683,53.04910786711257,Balanced,Balanced,9962.606915664315,11216.34409138438,31.440775354021998
856,2020-04-29,9408.599609,9599.849609,9392.349609,9553.349609,9553.349609,653000.0,9882.247031300001,11004.615517630002,11210.582514670004,144.75,63.68290001383666,68.98269828294022,Balanced,Balanced,9918.436539569806,11205.760124787814,50.07851196184447
857,2020-04-30,9753.5,9889.049805,9731.5,9859.900391,9859.900391,931200.0,9835.42103522,10983.272519590002,11200.298266625,106.40039099999922,57.75827897694426,97.30671539758788,Balanced,OverBought,9881.370692464707,11197.14289154891,73.11284051588022
858,2020-05-04,9533.5,9533.5,9266.950195,9293.5,9293.5,687500.0,9777.798027400002,10955.775517640002,11187.032016625002,-240.0,54.98833570741779,62.58437801350048,Balanced,Balanced,9814.169229917256,11181.325149544155,76.29126389800952
859,2020-05-05,9429.400391,9450.900391,9190.75,9205.599609,9205.599609,725200.0,9719.641015680001,10927.647509819997,11174.004262715003,-223.80078199999843,51.880000303254754,51.282495531983386,Balanced,Balanced,9755.358873737257,11167.3162712755,70.39119631435726
860,2020-05-06,9226.799805,9346.900391,9116.5,9270.900391,9270.900391,722200.0,9664.143027400001,10901.14151373,11162.565766625,44.10058599999866,48.69926729970576,59.67861022179354,Balanced,Balanced,9702.043344123922,11155.067905782516,57.84849458909247
861,2020-05-07,9234.049805,9277.849609,9175.900391,9199.049805,9199.049805,708700.0,9608.274023500002,10873.757011779999,11150.781513695001,-35.0,55.616484288673504,50.44034779813572,Balanced,Balanced,9645.904077501962,11143.028294370026,53.80048451730422
862,2020-05-08,9376.950195,9382.650391,9238.200195,9251.5,9251.5,609100.0,9550.78601568,10847.70401373,11139.544511740003,-125.45019499999944,53.502403971523144,57.18418514946963,Balanced,Balanced,9594.282885323531,11131.883190175648,55.76771438979963
863,2020-05-11,9348.150391,9439.900391,9219.950195,9239.200195,9239.200195,704600.0,9493.953027399999,10820.994511769999,11127.82601076,-108.95019599999978,52.03778851338612,54.595430939039765,Balanced,Balanced,9538.566963888627,11120.635613065973,54.07332129554837
864,2020-05-12,9168.849609,9240.849609,9043.950195,9196.549805,9196.549805,805500.0,9441.29601568,10793.242011769998,11116.046259785002,27.700195999999778,49.53734754695742,34.65350406678234,Balanced,Balanced,9482.290155933333,11108.60933209572,48.81104005176391
865,2020-05-13,9584.200195,9584.5,9351.099609,9383.549805,9383.549805,846400.0,9393.00900396,10766.210507869995,11105.022260765,-200.65038999999888,44.794450918864584,48.517474425144066,Balanced,Balanced,9439.031458398431,11098.807489090625,45.922136476988726
866,2020-05-14,9213.950195,9281.099609,9119.75,9142.75,9142.75,602600.0,9342.294003960002,10737.098505919997,11092.423012719999,-71.20019499999944,42.42392490206903,24.535393928656173,Balanced,Balanced,9383.194925373333,11085.49716364296,35.902124140194196
867,2020-05-15,9182.400391,9182.400391,9050.0,9136.849609,9136.849609,575900.0,9292.365000040001,10706.817002009997,11079.669760765002,-45.550781999998435,44.10455874364694,24.104535543185705,Balanced,Balanced,9334.237361020394,11072.96457089194,32.38580129899531
868,2020-05-18,9158.299805,9158.299805,8806.75,8823.25,8823.25,773000.0,9244.79500004,10672.832998099995,11065.801508810004,-335.04980500000056,37.689057335480456,1.2034573754962894,Balanced,OverSold,9273.968333371766,11057.217822846942,16.61446228244606
869,2020-05-19,8961.700195,9030.349609,8855.299805,8879.099609,8879.099609,762200.0,9199.72199222,10639.026992239995,11053.100756855001,-82.60058599999866,43.86486040918104,1.6155172990592925,Balanced,OverSold,9230.45400431294,11044.043280951199,8.974503405913762
870,2020-05-20,8889.150391,9093.799805,8875.349609,9066.549805,9066.549805,622300.0,9154.986992220001,10606.974492239997,11041.702504905004,177.39941400000134,45.595143314132464,13.157633042263681,Balanced,OverSold,9194.49955350549,11033.33408071714,5.325535905606421
871,2020-05-21,9079.450195,9178.549805,9056.099609,9106.25,9106.25,631500.0,9112.091992220001,10575.409492239996,11030.578505880001,26.79980500000056,38.92148554888355,10.125385143240448,Balanced,OverSold,9153.07573762314,11022.444271025353,8.299511828187809
872,2020-05-22,9067.900391,9149.599609,8968.549805,9039.25,9039.25,675800.0,9067.496992220002,10543.656494189994,11019.418256855002,-28.650390999999217,39.61709900207039,5.198734134524645,Balanced,OverSold,9109.235443505491,11010.764291891146,9.493917440009591
873,2020-05-26,9099.75,9161.650391,8996.650391,9029.049805,9029.049805,655000.0,9028.288984420002,10512.681494189997,11008.302753925,-70.70019499999944,42.52098811197551,2.4326631010785036,Balanced,OverSold,9065.989259387845,10999.613595642515,5.918927459614532
874,2020-05-27,9082.200195,9334.0,9004.25,9314.950195,9314.950195,763500.0,9005.55898442,10483.372998089997,10998.456005875,232.75,53.135400578140974,23.462351897300316,Balanced,Balanced,9039.530600521179,10991.453474731716,10.364583044301154
875,2020-05-28,9364.950195,9511.25,9336.5,9490.099609,9490.099609,837900.0,8986.192968780002,10455.715498089996,10989.960502945003,125.14941400000134,56.847708987488005,15.483831552419433,Balanced,OverSold,9024.560577540784,10983.447484513059,13.792948850266084
876,2020-05-29,9422.200195,9598.849609,9376.900391,9580.299805,9580.299805,967000.0,8985.995957060002,10429.833994189996,10982.435000015004,158.09961000000112,55.4730317792419,21.37447431422822,Balanced,Balanced,9009.491276082746,10975.934028338585,20.10688592131599
877,2020-06-01,9726.849609,9931.599609,9706.950195,9826.150391,9826.150391,794200.0,8983.41496098,10406.270498099997,10975.97575197,99.30078199999843,54.25247484303503,35.93708365567833,Balanced,Balanced,9018.943189763531,10970.929680522318,24.26512984077533
878,2020-06-02,9880.849609,9995.599609,9824.049805,9979.099609,9979.099609,770200.0,8999.048945340002,10383.239492239996,10970.971250015004,98.25,52.903889423059354,55.44217091387007,Balanced,Balanced,9022.461417765098,10966.056586368308,37.5845762945922
879,2020-06-03,10108.299805,10176.200195,10035.549805,10061.549805,10061.549805,794700.0,9020.938945340002,10361.588486379997,10966.292250995,-46.75,57.919142097118964,60.89717647286951,Balanced,Balanced,9040.715645718827,10961.922280412864,50.75881034747264
880,2020-06-04,10054.25,10123.849609,9944.25,10029.099609,10029.099609,775100.0,9052.144941420003,10341.948984419996,10962.124750995003,-25.150390999999217,63.217589596665405,51.54992267958247,Balanced,Balanced,9060.474657640394,10956.966951074652,55.963090022107345
881,2020-06-05,10093.799805,10177.799805,10040.75,10142.150391,10142.150391,987100.0,9089.718945340002,10322.840986379997,10958.094252950003,48.35058599999866,60.15752297424886,59.25855656206256,Balanced,Balanced,9094.890253168238,10953.965802139332,57.235218571504845
882,2020-06-08,10326.75,10328.5,10120.25,10167.450195,10167.450195,936500.0,9118.158945340001,10304.261992239997,10954.654003925003,-159.29980500000056,56.146821753245185,61.76646540307694,Balanced,Balanced,9131.982915914905,10950.227147895774,57.52498154824065
